Subplot_ID,Rep,Awning,Treatment,Genotype,Grid_Location,Jul_16_notes,Jul_11_notes,Jul_12_notes,Jul_11_weather,Jul_21_notes,Jul_21_weather,Jul_21_IR,Jul_21_IR_std,Jul_21_IR_obs,Jul_21_IR_se,,Jul_11_IR,Jul_11_IR_std,Jul_11_IR_obs,Jul_11_IR_se,Jul_16_IR,Jul_16_IR_std,Jul_16_IR_obs,Jul_16_IR_se
61548,2,15,wet,TB_0547,H13,,,,,,,35.6188125,0.216955362,16,0.054238841,,34.319,0.134432139,16,0.033608035,32.3354375,0.202476984,16,0.050619246
61549,2,15,wet,B100,I18,,,,,,,35.171625,0.291079342,16,0.072769835,,31.7685625,0.217100889,16,0.054275222,27.8506875,0.390449778,16,0.097612445
61550,2,15,wet,TB_0335,I17,,,,,,,35.104625,0.138943574,16,0.034735893,,32.0480625,0.143062909,16,0.035765727,28.0155,0.323666289,16,0.080916572
61551,2,15,wet,TB_0531,I16,,,,,,,35.39925,0.17136997,16,0.042842493,,32.54225,0.16348109,16,0.040870272,29.291125,0.453286646,16,0.113321661
61552,2,15,wet,TB_0157,I15,,,,,,,35.589,0.173736966,16,0.043434241,,32.2421875,0.199314231,16,0.049828558,29.0164375,0.348578823,16,0.087144706
61553,2,15,wet,TB_0446,I14,,,,,,,35.6753125,0.251329987,16,0.062832497,,32.30675,0.138809462,16,0.034702365,29.9551875,0.232765753,16,0.058191438
61554,2,15,wet,TB_0590,I13,,,,,,,36.0474375,0.292969388,16,0.073242347,,32.8358125,0.178767342,16,0.044691835,31.96825,0.537247367,16,0.134311842
61555,2,15,wet,TB_0278,J18,,,,,,,35.758,0.24058512,16,0.06014628,,32.377375,0.316991456,16,0.079247864,28.3100625,0.118169634,16,0.029542409
61556,2,15,wet,TB_0341,J17,,,,,,,35.28225,0.103546769,16,0.025886692,,32.464875,0.178055001,16,0.04451375,27.5154375,0.269797694,16,0.067449424
61557,2,15,wet,TB_0047,J16,,,,,,,35.6353125,0.128569939,16,0.032142485,,33.07425,0.284058327,16,0.071014582,28.23,0.248311632,16,0.062077908
61558,2,15,wet,TB_0475,J15,,,,,,,35.553625,0.246885365,16,0.061721341,,32.095625,0.113540521,16,0.02838513,28.40775,0.237912169,16,0.059478042
61559,2,15,wet,B100,J14,,,,,,,35.8856875,0.151039385,16,0.037759846,,32.558875,0.631735691,16,0.157933923,29.51325,0.904979889,16,0.226244972
61560,2,15,wet,TB_0095,J13,,,,,,,36.13825,0.211334332,16,0.052833583,,32.118125,0.139170339,16,0.034792585,28.848375,0.405340988,16,0.101335247
61601,2,16,wet,TB_0437,A19,,,,cloudy,,,34.5484375,0.271537344,16,0.067884336,,32.949875,0.20279871,16,0.050699677,30.974125,0.209081125,16,0.052270281
61602,2,16,wet,B100,A20,,,,cloudy,,,34.803125,0.466881837,16,0.116720459,,33.1179375,0.251415849,16,0.062853962,30.569125,0.258124485,16,0.064531121
61603,2,16,wet,TB_0564,A21,,,,cloudy,,,34.7868125,0.288235602,16,0.072058901,,33.349875,0.243772537,16,0.060943134,30.6595625,0.323117103,16,0.080779276
61604,2,16,wet,TB_0513,A22,,,,cloudy,,,35.5035625,0.449321113,16,0.112330278,,32.8036875,0.217067338,16,0.054266834,29.785625,0.3449075,16,0.086226875
61605,2,16,wet,TB_0550,A23,,,,cloudy,,,36.29625,0.205563453,16,0.051390863,,33.13425,0.280068444,16,0.070017111,29.9991875,0.465011859,16,0.116252965
61606,2,16,wet,TB_0029,A24,,,,cloudy,,,36.104625,0.268831019,16,0.067207755,,33.47525,0.216261416,16,0.054065354,29.860375,0.316538123,16,0.079134531
61607,2,16,wet,TB_0131,B19,beam,beam,,cloudy,beam,,34.20225,0.352812793,16,0.088203198,,32.399125,0.428671572,16,0.107167893,30.551375,0.222933735,16,0.055733434
61608,2,16,wet,BLANK,B20,beam,beam,,cloudy,beam,,34.58175,0.371839302,16,0.092959826,,35.499125,0.968598911,16,0.242149728,33.10825,1.834336919,16,0.45858423
61609,2,16,wet,B100,B21,beam,beam,,cloudy,,,35.8193125,0.240326644,16,0.060081661,,32.4998125,0.529639779,16,0.132409945,28.9630625,0.248758107,16,0.062189527
61610,2,16,wet,TB_0336,B22,beam,beam,,cloudy,,,35.993,0.401042142,16,0.100260536,,32.7346875,0.468239073,16,0.117059768,27.917125,0.515523149,16,0.128880787
61611,2,16,wet,TB_0309,B23,beam,,,cloudy,,,35.597,0.376309447,16,0.094077362,,33.108875,0.157695857,16,0.039423964,28.231,0.363292352,16,0.090823088
61612,2,16,wet,TB_0640,B24,beam,,,cloudy,,,35.280875,0.312186456,16,0.078046614,,33.3665625,0.449395293,16,0.112348823,28.1939375,0.490744396,16,0.122686099
61613,2,16,wet,TB_0274,C19,,,,cloudy,,,34.4621875,0.507525003,16,0.126881251,,33.891375,0.295492329,16,0.073873082,31.6509375,0.427315881,16,0.10682897
61614,2,16,wet,TB_0346,C20,,,,cloudy,,,35.6415625,0.534542417,16,0.133635604,,34.3024375,0.206726863,16,0.051681716,31.1594375,0.345883019,16,0.086470755
61615,2,16,wet,TB_0319,C21,,,,cloudy,,,35.2236875,0.61468558,16,0.153671395,,33.54,0.134353266,16,0.033588316,30.4536875,0.142474661,16,0.035618665
61616,2,16,wet,TB_0480,C22,,,,cloudy,,,35.615375,0.468230695,16,0.117057674,,33.628375,0.196375448,16,0.049093862,29.694,0.203001806,16,0.050750452
61617,2,16,wet,TB_0031,C23,,,,cloudy,,,35.733875,0.41776722,16,0.104441805,,33.5865625,0.187502167,16,0.046875542,29.0440625,0.355519614,16,0.088879903
61618,2,16,wet,B100,C24,,,,cloudy,,,35.5559375,0.359317959,16,0.08982949,,32.9101875,0.231919014,16,0.057979754,28.7226875,0.137120248,16,0.034280062
61619,2,16,wet,TB_0641,D19,,,,cloudy,,,34.4685,0.418656582,16,0.104664145,,33.1,0.277033331,16,0.069258333,30.167,0.275970771,16,0.068992693
61620,2,16,wet,B100,D20,,,,cloudy,,,33.571,0.382717302,16,0.095679326,,32.73175,0.22707752,16,0.05676938,29.05875,0.397617488,16,0.099404372
61621,2,16,wet,TB_0560,D21,,,,cloudy,,,34.105,0.510107832,16,0.127526958,,32.801625,0.195340685,16,0.048835171,29.6725625,0.310494652,16,0.077623663
61622,2,16,wet,TB_0107,D22,,,,cloudy,,,34.73575,0.213328385,16,0.053332096,,32.73175,0.194019758,16,0.04850494,28.2086875,0.234891668,16,0.058722917
61623,2,16,wet,TB_0471,D23,,,,cloudy,,,35.5461875,0.197482225,16,0.049370556,,33.10325,0.117746338,16,0.029436584,28.75625,0.127087109,16,0.031771777
61624,2,16,wet,TB_0275,D24,sparse,,,cloudy,sparse,,38.7294375,1.466700559,16,0.36667514,,34.0905625,0.152571718,16,0.03814293,33.3083125,1.462494067,16,0.365623517
61625,2,16,wet,TB_0281,E19,,,,cloudy,,,33.7923125,0.51380745,16,0.128451863,,32.945875,0.3838727,16,0.095968175,31.8598125,0.554720256,16,0.138680064
61626,2,16,wet,TB_0054,E20,,,,cloudy,,,34.1058125,0.39051457,16,0.097628642,,33.4221875,0.211755903,16,0.052938976,30.0458125,0.27883477,16,0.069708693
61627,2,16,wet,TB_0334,E21,,,,cloudy,,,34.395375,0.418831529,16,0.104707882,,33.244,0.203233199,16,0.0508083,29.5214375,0.299511373,16,0.074877843
61628,2,16,wet,TB_0402,E22,,,,cloudy,,,35.1265,0.260948782,16,0.065237195,,33.3429375,0.21913663,16,0.054784157,29.2826875,0.190624839,16,0.04765621
61629,2,16,wet,TB_0363,E23,,,,cloudy,,,35.4059375,0.52474838,16,0.131187095,,33.7709375,0.19941831,16,0.049854578,29.484375,0.377917782,16,0.094479446
61630,2,16,wet,TB_0486,E24,,,,cloudy,,,36.02875,0.283116819,16,0.070779205,,33.448375,0.240920699,16,0.060230175,28.3693125,0.212968454,16,0.053242114
61631,2,16,wet,TB_0135,F19,,,,cloudy,,,33.502625,0.255753755,16,0.063938439,,33.4683125,0.185074298,16,0.046268575,31.867875,0.46891689,16,0.117229223
61632,2,16,wet,TB_0228,F20,,,,cloudy,,,34.3913125,0.854249746,16,0.213562437,,36.0824375,0.289262273,16,0.072315568,33.1434375,0.598871825,16,0.149717956
61633,2,16,wet,TB_0382,F21,,,,cloudy,,,34.05975,0.266420094,16,0.066605024,,34.9273125,0.341640302,16,0.085410075,30.5698125,0.440976676,16,0.110244169
61634,2,16,wet,B100,F22,,,,cloudy,,,34.328625,0.298058803,16,0.074514701,,33.6106875,0.2221128,16,0.0555282,29.265125,0.334190938,16,0.083547735
61635,2,16,wet,TB_0509,F23,,,,cloudy,,,35.3853125,0.302806147,16,0.075701537,,33.4374375,0.165849719,16,0.04146243,27.9645625,0.135583169,16,0.033895792
61636,2,16,wet,TB_0006,F24,,,,cloudy,,,34.987875,0.28565104,16,0.07141276,,33.63175,0.287913066,16,0.071978266,27.98225,0.364923097,16,0.091230774
61637,2,16,wet,TB_0529,G19,,,,cloudy,,,33.989875,0.532337096,16,0.133084274,,32.929,0.261817748,16,0.065454437,31.7631875,0.302747027,16,0.075686757
61638,2,16,wet,TB_0347,G20,,,,cloudy,,,34.036,0.38750071,16,0.096875177,,33.94575,0.172272459,16,0.043068115,29.5708125,0.206723396,16,0.051680849
61639,2,16,wet,TB_0025,G21,,,,cloudy,,,35.128125,0.456157118,16,0.11403928,,33.4935,0.134073114,16,0.033518279,28.91225,0.140742555,16,0.035185639
61640,2,16,wet,TB_0414,G22,,,,cloudy,,,34.1861875,0.186819777,16,0.046704944,,33.303,0.15406319,16,0.038515798,28.20725,0.145068949,16,0.036267237
61641,2,16,wet,TB_0492,G23,,,,cloudy,,,35.05775,0.321588661,16,0.080397165,,33.7688125,0.15625416,16,0.03906354,27.4926875,0.183846211,16,0.045961553
61642,2,16,wet,TB_0104,G24,,,,cloudy,,,35.181875,0.295282435,16,0.073820609,,34.451875,0.273920153,16,0.068480038,28.366625,0.347065772,16,0.086766443
61643,2,16,wet,TB_0201,H19,,,,cloudy,,,33.65,0.457952399,16,0.1144881,,32.7535,0.290288362,16,0.072572091,30.3968125,0.582639765,16,0.145659941
61644,2,16,wet,TB_0534,H20,,,,cloudy,,,34.4438125,0.345228276,16,0.086307069,,33.1056875,0.156643425,16,0.039160856,29.492875,0.263732409,16,0.065933102
61645,2,16,wet,B100,H21,,sm_probe,,cloudy,,,34.6425625,0.746990046,16,0.186747512,,33.332,0.122237474,16,0.030559368,29.973625,0.548666489,16,0.137166622
61646,2,16,wet,TB_0569,H22,,,,cloudy,,,34.1779375,0.234545651,16,0.058636413,,33.4441875,0.21047192,16,0.05261798,28.8365625,0.193093404,16,0.048273351
61647,2,16,wet,TB_0003,H23,,,,cloudy,,,34.5844375,0.142906015,16,0.035726504,,32.8978125,0.12609849,16,0.031524622,27.5370625,0.248839833,16,0.062209958
61648,2,16,wet,TB_0612,H24,,,,cloudy,,,34.25775,0.214926809,16,0.053731702,,33.927625,0.16743551,16,0.041858877,27.9221875,0.159323243,16,0.039830811
61649,2,16,wet,B100,I19,,,,cloudy,,,34.3616875,0.400166918,16,0.10004173,,32.7869375,0.325847913,16,0.081461978,29.984625,0.378941486,16,0.094735372
61650,2,16,wet,TB_0297,I20,,,,cloudy,,,33.709875,0.371367181,16,0.092841795,,32.8374375,0.208807078,16,0.05220177,29.1393125,0.489593943,16,0.122398486
61651,2,16,wet,TB_0159,I21,,,,cloudy,,,34.5954375,0.241123749,16,0.060280937,,32.62075,0.179232624,16,0.044808156,29.91475,0.397585798,16,0.099396449
61652,2,16,wet,TB_0126,I22,,,,cloudy,,,34.399375,0.293899955,16,0.073474989,,32.6879375,0.213391805,16,0.053347951,28.70625,0.259163912,16,0.064790978
61653,2,16,wet,TB_0381,I23,,,,cloudy,,,34.269875,0.31603436,16,0.07900859,,33.153125,0.12722205,16,0.031805512,28.190625,0.401543667,16,0.100385917
61654,2,16,wet,A10,I24,,,,cloudy,,,36.8100625,0.400839697,16,0.100209924,,33.1638125,0.15403429,16,0.038508573,27.4225,0.250592365,16,0.062648091
61655,2,16,wet,TB_0487,J19,,,,cloudy,,,33.4923125,0.156135718,16,0.03903393,,32.598,0.197250095,16,0.049312524,30.0021875,0.405039623,16,0.101259906
61656,2,16,wet,TB_0261,J20,,,,cloudy,,,33.356375,0.346373955,16,0.086593489,,32.6683125,0.545766582,16,0.136441646,28.966375,0.567344913,16,0.141836228
61657,2,16,wet,TB_0294,J21,,,,cloudy,,,33.8006875,0.098472141,16,0.024618035,,33.099,0.191958676,16,0.047989669,28.138375,0.48207674,16,0.120519185
61658,2,16,wet,TB_0353,J22,,,,cloudy,,,33.4855625,0.31115226,16,0.077788065,,32.7089375,0.155553836,16,0.038888459,28.978875,0.123708192,16,0.030927048
61659,2,16,wet,B100,J23,,,,cloudy,,,33.2964375,0.201829951,16,0.050457488,,32.2763125,0.304355651,16,0.076088913,28.8984375,0.457576219,16,0.114394055
61660,2,16,wet,TB_0386,J24,,,,cloudy,,,34.096375,0.437435081,16,0.10935877,,32.4283125,0.156329446,16,0.039082362,27.2701875,0.253552156,16,0.063388039
